word_id,word,Freq(ipm),StressPos,MeanValency,MedianValency,OLD20,PLD20,PUP,OUP,Duration,NormOLD,NormPLD,LengthOrth,LengthPhon
50,вилка,1.2041199826559248,1,0.027027,-0.19749,4.0,4.0,0.8,0.4,0.9674375,0.8,0.8,5,5
127,ложка,1.6074550232146685,1,0.036416,0.035028,4.0,4.0,0.8,0.6,0.8405,0.8,0.8,5,5
74,утка,1.1172712956557642,1,0.027027,0.494202,3.25,3.45,0.75,1.0,0.986791666666666,0.8125,0.8625,4,4
115,вата,0.9138138523837167,1,-0.19765,-0.14027,3.45,3.55,1.0,0.5,0.817479166666666,0.8625,0.8875,4,4
37,плечо,2.3736474722092176,2,0.027027,0.155506,4.0,4.0,1.0,0.6,0.945,0.8,0.8,5,5
141,город,2.7584576886104655,1,0.079555,0.0,4.0,3.95,1.0,1.0,0.743541666666666,0.8,0.79,5,5
153,слеза,2.0576661039098294,2,0.027027,-1.57568,4.0,4.8,1.0,1.0,0.7951875,0.8,0.96,5,5
29,лужа,1.3463529744506386,1,-1.00913,-1.14888,3.7,3.95,1.0,1.0,0.955208333333333,0.925,0.9875,4,4
158,дети,2.8184238550920786,1,0.027027,0.318981,3.4,3.35,1.0,1.0,0.832666666666666,0.85,0.8375,4,4
7,шорты,0.7403626894942439,1,0.127477,0.035028,4.0,4.0,1.0,0.6,0.942375,0.8,0.8,5,5
122,завод,2.214843848047698,2,0.027027,-1.41431,4.0,4.15,1.0,1.0,0.941666666666666,0.8,0.83,5,5
143,локоть,1.60422605308447,1,-0.2626,-0.19749,5.0,4.0,1.0,1.0,1.052,0.8333333333,0.8,6,5
13,кухня,2.079543007402906,1,0.027027,0.155506,4.15,4.6,0.8,0.2,0.937104166666666,0.83,0.92,5,5
125,дочка,1.7331972651065695,1,1.395931,0.984428,4.0,4.0,0.8,1.0,0.954895833333333,0.8,0.8,5,5
33,мыло,1.2201080880400552,1,0.027027,0.0,3.8,3.9,0.75,1.0,0.840083333333333,0.95,0.975,4,4
77,яйцо,1.60422605308447,2,-0.07189,-0.0682,4.0,4.9,0.6,1.0,0.9891875,1.0,0.98,4,5
168,ветер,2.1470576710283598,1,0.027027,-0.15244,4.0,4.1,0.6,0.4,0.92175,0.8,0.82,5,5
15,буква,1.8027737252919758,1,0.187398,0.035061,4.0,4.45,0.8,0.2,0.894854166666666,0.8,0.89,5,5
137,свинья,1.3636119798921444,2,0.027027,-1.6194,5.0,5.0,0.833333333333333,0.833333333333333,1.2025,0.8333333333,0.8333333333,6,6
98,ответ,2.4204508591060683,2,0.040055,-0.06047,4.0,4.0,1.0,1.0,0.919520833333333,0.8,0.8,5,5
167,кусок,1.885361220031512,2,0.027027,-0.33612,4.0,4.35,1.0,0.2,1.02716666666666,0.8,0.87,5,5
108,деньги,2.7096091210726487,1,0.252178,0.155506,5.0,4.7,0.8,0.833333333333333,0.908291666666666,0.8333333333,0.94,6,5
60,кефир,0.7708520116421442,2,0.027027,0.035028,4.0,4.9,0.6,0.8,0.968833333333333,0.8,0.98,5,5
93,муха,1.4329692908744058,1,-1.42939,-1.6194,3.95,4.0,0.75,1.0,0.9145,0.9875,1.0,4,4
5,тетя,1.8095597146352678,1,0.027027,0.073537,3.75,3.6,1.0,1.0,0.966104166666666,0.9375,0.9,4,4
47,лодка,1.7986506454452689,1,-0.00597,-0.01705,4.0,4.0,0.8,0.8,0.913395833333333,0.8,0.8,5,5
104,ухо,2.1439511164239633,1,0.027027,-0.09167,3.0,3.0,1.0,1.0,0.854125,1.0,1.0,3,3
136,карман,2.080987046910887,2,-0.07461,-0.06047,4.95,5.0,1.0,1.0,1.01160416666666,0.825,0.8333333333,6,6
174,пюре,0.568201724066995,2,0.027027,-0.15244,3.7,3.95,0.75,0.75,0.871104166666666,0.925,0.9875,4,4
177,поле,2.255754786643044,1,0.267738,0.155506,3.35,3.85,1.0,1.0,0.874854166666666,0.8375,0.9625,4,4
99,кролик,1.0755469613925308,1,0.027027,0.994351,4.95,5.0,1.0,0.166666666666666,0.9924375,0.825,0.8333333333,6,6
39,свеча,1.4996870826184039,2,0.298932,0.086119,4.0,4.25,1.0,1.0,1.00341666666666,0.8,0.85,5,5
150,зебра,0.2787536009528289,1,0.027027,0.258913,4.0,4.0,0.6,0.2,0.966083333333333,0.8,0.8,5,5
156,крыло,1.829946695941636,2,0.401323,0.155506,4.0,4.1,1.0,0.2,0.921083333333333,0.8,0.82,5,5
179,беда,1.8715729355458788,2,0.027027,-2.56017,3.7,4.0,1.0,1.0,0.828854166666666,0.925,1.0,4,4
120,волос,2.151676230847048,1,-0.45526,-0.26401,4.0,4.0,1.0,0.8,0.980354166666666,0.8,0.8,5,5
34,пицца,0.5185139398778874,1,0.027027,0.721709,4.85,4.0,0.75,1.0,0.945645833333333,0.97,1.0,5,4
160,рыба,1.9344984512435677,1,-0.01636,0.0,3.85,4.0,1.0,1.0,0.885958333333333,0.9625,1.0,4,4
131,губа,2.155336037465062,2,0.027027,-0.09167,3.55,3.85,1.0,1.0,0.876083333333333,0.8875,0.9625,4,4
105,ведро,1.5327543789924978,2,-0.47033,-0.39969,4.0,4.0,0.8,0.4,0.787166666666666,0.8,0.8,5,5
172,точка,2.365862215402555,1,0.027027,-0.19749,4.0,3.95,0.8,0.8,1.025375,0.8,0.79,5,5
53,санки,0.6901960800285137,1,0.654504,0.588946,4.0,4.3,0.8,0.6,1.027,0.8,0.86,5,5
66,пират,1.1818435879447726,2,0.027027,-0.19749,4.0,4.0,1.0,1.0,0.94575,0.8,0.8,5,5
3,река,2.1172712956557644,2,0.231028,0.060971,3.6,3.75,1.0,0.5,0.913916666666666,0.9,0.9375,4,4
178,чудо,1.931457870689005,1,0.027027,1.546344,3.5,4.0,1.0,1.0,0.926583333333333,0.875,1.0,4,4
85,урок,1.8609366207000937,2,-0.56316,-0.38687,3.0,3.6,1.0,1.0,0.827770833333333,0.75,0.9,4,4
49,доктор,2.1556396337597765,1,0.027027,-0.15244,4.95,4.9,1.0,1.0,0.918895833333333,0.825,0.8166666667,6,6
163,танец,1.7331972651065695,1,1.01957,1.054894,4.0,4.7,1.0,0.8,1.037375,0.8,0.94,5,5
46,ручка,1.760422483423212,1,0.027027,0.048825,4.0,4.0,0.6,0.8,0.953145833333333,0.8,0.8,5,5
