is_word,rt,word,is_correct,age,modality,experiment_id,subject,is_outlier_word,is_outlier_subject,is_outlier,rtz_subject,rtz_word,rtz,word_id,Freq(ipm),StressPos,MeanValency,MedianValency,OLD20,PLD20,PUP,OUP,Duration,NormOLD,NormPLD,LengthOrth,LengthPhon
0,1.149183599991375,фопьяк,1,19,1,10,1110,0,0,0,-0.1202653827437911,-0.548679195300935,-0.26316217672672837,75,,2,,,5.0,5.0,0.5,0.5,1.065604166666667,0.8333333333333334,0.8333333333333334,6,6
0,1.176645600004122,хруты,1,19,1,10,1110,0,0,0,-0.02411093267270456,-0.6727972129258146,-0.2945426917978076,50,,2,,,4.0,4.0,0.8,0.8,0.9354583333333332,0.8,0.8,5,5
0,1.117723200004548,цупка,1,19,1,10,1110,0,0,0,-0.2304196853563333,-0.393542359082031,-0.12819750517017858,84,,1,,,4.0,4.0,0.4,0.6,0.9728333333333332,0.8,0.8,5,5
1,0.9311873999977252,диван,1,19,1,10,1110,0,0,0,-0.8835493649099269,-0.6781433036202805,-0.39441772522726487,56,1.7788744720027396,2,0.230797,0.086119,3.95,4.0,1.0,1.0,0.948979166666666,0.79,0.8,5,5
0,0.9746695999929216,щулька,1,19,1,10,1110,0,0,0,-0.7313023680969336,-0.9795993320016955,-0.4414838784668328,126,,1,,,5.0,4.95,0.6666666666666666,0.1666666666666666,0.9795,0.8333333333333334,0.8250000000000001,6,6
1,0.922218799998518,сосед,1,19,1,10,1110,0,0,0,-0.9149516954186672,-0.756159386860646,-0.1308736733581048,18,1.9903388547876013,2,-0.41618,-0.26401,4.0,4.4,1.0,1.0,0.985666666666666,0.8,0.88,5,5
0,1.016996400008793,депьял,1,19,1,10,1110,0,0,0,-0.583100846834613,-0.7028938359074209,-0.23852509743328745,113,,2,,,4.95,4.95,0.6666666666666666,0.6666666666666666,0.9607083333333334,0.8250000000000001,0.8250000000000001,6,6
0,1.239841000002343,люрык,1,19,1,10,1110,0,0,0,0.19715914711138763,-0.20938104609327274,0.047563780503578415,79,,2,,,4.1,4.25,0.6,0.6,0.9532708333333332,0.82,0.85,5,5
0,0.9645424999907846,бутфиль,1,19,1,10,1110,0,0,0,-0.7667610284664766,-0.9429790297702961,-0.6043948462606571,33,,2,,,6.0,5.0,0.6666666666666666,0.1428571428571428,0.9247291666666668,0.8571428571428571,0.8333333333333334,7,6
0,1.186398099991493,ержин,1,19,1,10,1110,0,0,0,0.010036116801792816,-0.5293120158533228,-0.20414334219887192,43,,1,,,4.0,5.0,0.3333333333333333,0.6,1.0218541666666667,0.8,0.8333333333333334,5,6
0,1.122507300009602,мероть,1,19,1,10,1110,0,0,0,-0.21366881124456003,-0.7273654390748959,-0.38713535146196804,143,,1,,,5.0,4.55,0.8,0.8333333333333334,0.9911666666666666,0.8333333333333334,0.91,6,5
1,0.940545599994948,ванна,1,19,1,10,1110,0,0,0,-0.8507829031092373,-0.864926102791775,-0.5821399011574526,130,1.3424226808222062,1,0.015566,-0.01705,4.0,4.0,1.0,0.4,0.985083333333333,0.8,0.8,5,5
1,1.031919999993988,песок,1,19,1,10,1110,0,0,0,-0.5308478955203884,-0.9974055733323063,-0.18450113878491267,89,1.7427251313046983,2,-0.27102,-0.15244,4.0,4.5,1.0,0.6,0.987770833333333,0.8,0.9,5,5
0,1.168451000005007,треза,1,19,1,10,1110,0,0,0,-0.052803207674587065,-0.7928416757741196,-0.26450450731640757,34,,1,,,4.0,4.95,1.0,1.0,1.0309583333333334,0.8,0.99,5,5
1,1.277230699997745,трава,1,19,1,10,1110,0,0,0,0.32807408556131884,0.19848306568465723,0.38559163046669215,40,1.9479236198317265,2,0.027027,0.494202,4.0,4.0,1.0,1.0,0.983604166666666,0.8,0.8,5,5
1,1.506819100002758,рукав,1,19,1,10,1110,0,0,0,1.1319465760913492,0.9763510316233672,1.0813635998107451,68,1.6324572921847242,2,-0.19784,-0.19749,4.0,4.0,1.0,1.0,0.993354166666666,0.8,0.8,5,5
1,1.096821300001466,ручка,1,19,1,10,1110,0,0,0,-0.3036048393620252,-0.10624051433432631,0.13035369086000784,46,1.760422483423212,1,0.027027,0.048825,4.0,4.0,0.6,0.8,0.953145833333333,0.8,0.8,5,5
1,1.100848600006429,лето,1,19,1,10,1110,0,0,0,-0.2895037973014046,0.07298497524936969,0.2896029555596839,32,2.130333768495006,1,0.027027,0.994351,3.45,3.8,1.0,0.5,0.9460625,0.8625,0.95,4,4
0,1.301559800005634,кадинь,1,19,1,10,1110,0,0,0,0.41325911326859405,-0.02727154840662378,0.217531678550162,88,,2,,,4.9,4.05,1.0,0.8333333333333334,0.9712291666666668,0.8166666666666668,0.8099999999999999,6,5
1,1.047352999987197,пират,1,19,1,10,1110,0,0,0,-0.4768113495075236,-0.7173608945907921,-0.38369327855158547,66,1.1818435879447726,2,0.027027,-0.19749,4.0,4.0,1.0,1.0,0.94575,0.8,0.8,5,5
0,1.058762100001331,рукса,1,19,1,10,1110,0,0,0,-0.4368639408280444,-0.560645742175386,-0.29344966195798433,77,,1,,,4.0,4.0,0.8,0.8,0.9921875,0.8,0.8,5,5
1,1.045098600006895,лампа,1,19,1,10,1110,0,0,0,-0.48470482377180174,-0.6725666640365684,-0.26497777407171996,147,1.5314789170422551,1,0.247405,0.060971,4.0,4.05,1.0,0.4,0.9438125,0.8,0.81,5,5
0,0.983730399995693,зутан,1,19,1,10,1110,0,0,0,-0.6995772118422476,-1.2164079900085574,-0.7945449510959832,60,,2,,,4.0,4.0,0.6,0.2,0.9798125,0.8,0.8,5,5
0,1.385415700002341,мистна,1,19,1,10,1110,0,0,0,0.7068691178442525,-0.12256217926513134,0.07493508202144303,124,,1,,,5.0,4.0,0.8,0.3333333333333333,1.0473125,0.8333333333333334,0.8,6,5
1,0.9748774000036065,яйцо,1,19,1,10,1110,0,0,0,-0.7305747846819276,-0.7874389171502523,-0.3609824860018795,77,1.60422605308447,2,-0.07189,-0.0682,4.0,4.9,0.6,1.0,0.9891875,1.0,0.98,4,5
1,1.552813899994362,конец,1,19,1,10,1110,0,0,0,1.2929910993332638,1.1073370699418914,0.9731597942163488,69,2.8025684983139567,2,0.027027,-1.16172,4.0,4.05,1.0,1.0,1.01491666666666,0.8,0.81,5,5
1,1.393084900002577,йогурт,1,19,1,10,1110,0,0,0,0.7337217763602224,0.6086316947855555,0.7514197119499683,86,0.505149978319906,"1, 2",0.169201,0.048825,5.0,5.0,0.666666666666666,0.666666666666666,1.0028125,0.8333333333,0.8333333333,6,6
1,1.228212699992582,труба,1,19,1,10,1110,0,0,0,0.15644423952340472,-0.09402911885602441,0.13505287717400297,111,1.9143431571194407,2,0.027027,-0.38331,3.95,4.0,1.0,1.0,0.943833333333333,0.79,0.8,5,5
1,1.013505599999917,деньги,1,19,1,10,1110,0,0,0,-0.5953234072819883,-0.6153631756341897,-0.20277805520149972,108,2.7096091210726487,1,0.252178,0.155506,5.0,4.7,0.8,0.833333333333333,0.908291666666666,0.8333333333,0.94,6,5
0,0.9684318999934476,реплен,1,19,1,10,1110,0,0,0,-0.7531428244686268,-1.1347814781667316,-0.6449202605666828,41,,2,,,5.0,5.0,0.6666666666666666,0.3333333333333333,1.0191666666666668,0.8333333333333334,0.8333333333333334,6,6
0,1.254019400003017,пунцичь,1,19,1,10,1110,0,0,0,0.24680288224793584,-0.3571559281347881,-0.5488292586084597,32,,1,,,6.0,5.0,0.6666666666666666,0.7142857142857143,1.1477291666666667,0.8571428571428571,0.8333333333333334,7,6
1,1.047453500010306,ответ,1,19,1,10,1110,0,0,0,-0.47645946237440573,-0.37626021588315667,0.06273100880468856,98,2.4204508591060683,2,0.040055,-0.06047,4.0,4.0,1.0,1.0,0.919520833333333,0.8,0.8,5,5
0,1.341781199997058,гаслень,1,19,1,10,1110,0,0,0,0.5540888633038938,0.0788971771025366,0.2943562199509237,30,,2,,,5.9,5.0,0.6666666666666666,0.2857142857142857,1.00425,0.8428571428571429,0.8333333333333334,7,6
1,0.8872157000005245,кухня,1,19,1,10,1110,0,0,0,-1.0375102792628175,-0.7003483647321795,-0.4182194611403124,13,2.079543007402906,1,0.027027,0.155506,4.15,4.6,0.8,0.2,0.937104166666666,0.83,0.92,5,5
0,0.9921592000027886,меклим,1,19,1,10,1110,0,0,0,-0.670064917433055,-0.8901549032140902,-0.3888952940850801,4,,2,,,5.0,5.0,0.6666666666666666,0.5,0.9282291666666668,0.8333333333333334,0.8333333333333334,6,6
0,1.152973499993095,выремь,1,19,1,10,1110,0,0,0,-0.1069955644377452,-0.8296835009363758,-0.20541933333689372,3,,1,,,5.0,5.0,0.8,0.8333333333333334,0.9365,0.8333333333333334,1.0,6,5
1,0.9906257999973604,масло,1,19,1,10,1110,0,0,0,-0.67543390855506,-0.6960071461834303,-0.22677417618741205,148,1.863322860120456,1,0.027027,-0.19749,4.0,4.0,1.0,1.0,0.9856875,0.8,0.8,5,5
0,1.008525900004315,южжичь,1,19,1,10,1110,0,0,0,-0.6127591481010782,-1.2070422654911759,-0.9364608117322606,121,,1,,,5.0,5.0,0.6666666666666666,0.5,1.1389583333333333,0.8333333333333334,0.8333333333333334,6,6
0,1.09897789999377,куше,1,19,1,10,1110,0,0,0,-0.2960537984259296,-0.49510351868962454,-0.8858044613020681,80,,2,,,3.55,3.8,1.0,0.25,0.9504375,0.8875,0.95,4,4
1,1.49222010000085,краска,1,19,1,10,1110,0,0,0,1.0808301673767735,0.9061013250826937,0.7927425051927227,139,1.756636108245848,1,0.046116,0.035028,4.75,5.0,0.833333333333333,0.833333333333333,1.05054166666666,0.7916666667,0.8333333333,6,6
1,1.106309800001327,сердце,1,19,1,10,1110,0,0,0,-0.27038214986152814,-0.22086101991455062,0.04798195347382957,146,2.389343311252078,1,0.641402,0.839216,4.85,5.0,0.8,1.0,1.07777083333333,0.8083333333,1.0,6,5
0,1.02340930000355,чигност,1,19,1,10,1110,0,0,0,-0.5606469515585766,-0.8979080575301025,-0.5929185484806913,68,,2,,,6.0,6.0,0.4285714285714285,0.4285714285714285,1.1472083333333334,0.8571428571428571,0.8571428571428571,7,7
0,1.44865249999566,икруп,1,19,1,10,1110,0,0,0,0.9282841540685077,0.452943799507563,0.6347713801957293,9,,2,,,4.0,4.0,0.8,0.8,0.8871458333333333,0.8,0.8,5,5
0,1.21473990000959,транка,1,19,1,10,1110,0,0,0,0.10927106667798113,-0.39241528326468705,-0.3262064633686978,8,,1,,,4.8,5.0,0.8333333333333334,1.0,1.1100833333333333,0.7999999999999999,0.8333333333333334,6,6
1,1.258636500002467,вода,1,19,1,10,1110,0,0,0,0.2629690286015981,0.9946304003028592,0.7158309379591118,22,2.68556261115823,2,0.632011,0.625302,3.3,3.95,0.75,1.0,0.8391875,0.825,0.9875,4,4
1,1.544704100000672,осень,1,19,1,10,1110,0,0,0,1.2645957399924366,1.066465000435772,1.1451212698314195,102,1.912753303671323,1,0.093946,0.142766,3.95,3.65,1.0,1.0,0.908208333333333,0.79,0.9125,5,4
1,1.502263000002131,муха,1,19,1,10,1110,1,0,1,1.1159940129194823,1.1385443502822008,1.2269229794842205,93,1.4329692908744058,1,-1.42939,-1.6194,3.95,4.0,0.75,1.0,0.9145,0.9875,1.0,4,4
0,1.048540699994192,шнеток,1,19,1,10,1110,0,0,0,-0.47265277981234455,-0.5058770228953401,-0.1182543667925724,36,,2,,,4.95,5.0,0.5,0.5,1.0317291666666666,0.8250000000000001,0.8333333333333334,6,6
0,1.294968999995035,ювак,1,19,1,10,1110,0,0,0,0.39018232533422953,-0.1884414524103467,0.0767055875268565,134,,2,,,3.0,4.0,0.6,0.75,1.0122708333333332,0.75,0.8,4,5
1,1.308508899994195,корень,1,19,1,10,1110,0,0,0,0.43759043974077055,0.23725973515697307,0.45548584229153644,119,1.8041394323353503,1,0.027027,-0.15244,4.95,4.05,1.0,1.0,0.9744375,0.825,0.81,6,5
0,1.065586600001552,туан,1,19,1,10,1110,0,0,0,-0.41296888423250205,-0.6277472670158672,-0.6000084028093317,44,,2,,,3.0,3.55,0.75,1.0,0.9476666666666668,0.75,0.8875,4,4
1,1.035107699994114,ящик,1,19,1,10,1110,0,0,0,-0.5196865984421917,-0.6671794624720627,-0.1747630301069812,84,1.877371345869774,1,-0.28676,-0.19749,3.7,5.0,1.0,1.0,1.00283333333333,0.925,0.8333333333,4,6
1,0.9650177000003168,утро,1,19,1,10,1110,0,0,0,-0.7650971804011814,-0.609178662426016,-0.3335757370140237,78,2.478999131673357,1,0.150237,0.40307,3.15,3.65,0.75,1.0,0.852625,0.7875,0.9125,4,4
0,0.9837567000067792,гжольты,1,19,1,10,1110,0,0,0,-0.699485125938028,-0.6708896401989529,-0.8844765934666542,86,,1,,,5.4,4.95,0.5,0.2857142857142857,1.0663125,0.7714285714285715,0.8250000000000001,7,6
0,1.397383600007743,интец,1,19,1,10,1110,0,0,0,0.7487730885306934,0.3582103946760716,0.5079703953681804,138,,2,,,4.0,4.0,0.6,0.4,1.0584583333333333,0.8,0.8,5,5
1,1.327376399989589,щетка,1,19,1,10,1110,0,0,0,0.5036524194010735,0.8389361069885116,0.6486557838868412,8,0.99563519459755,1,-0.37683,-0.26401,4.0,4.95,0.833333333333333,0.8,1.05683333333333,0.8,0.825,5,6
1,1.350209399999585,этаж,1,19,1,10,1110,0,0,0,0.5835990568788686,0.1390720064874123,0.35256234463678277,83,2.0115704435972783,2,0.027027,-0.19749,3.0,3.65,1.0,1.0,0.988625,0.75,0.9125,4,4
1,1.057821499998681,доска,1,19,1,10,1110,0,0,0,-0.44015732353686704,-0.03787611380018673,0.21538060951006058,149,1.826722520168992,2,-0.53066,-0.37225,4.0,3.95,0.8,1.0,0.927083333333333,0.8,0.79,5,5
1,0.9763184000039472,кефир,1,19,1,10,1110,0,0,0,-0.7255293195839417,-0.5089238053242559,-0.19888914428481033,60,0.7708520116421442,2,0.027027,0.035028,4.0,4.9,0.6,0.8,0.968833333333333,0.8,0.98,5,5
0,0.9192796000133968,бикень,1,19,1,10,1110,0,0,0,-0.9252429035639985,-0.9540923237388396,-0.7856317797926584,99,,1,,,5.0,4.05,0.4,0.3333333333333333,0.91625,0.8333333333333334,0.8099999999999999,6,5
0,1.532453800013172,кугур,1,19,1,10,1110,0,0,0,1.2217029842587992,0.8881042245375995,0.754813748382398,66,,2,,,3.95,4.3,0.6,0.2,0.914375,0.79,0.86,5,5
1,1.069481799990172,часы,1,19,1,10,1110,0,0,0,-0.39933037237434105,-0.44981729777726676,0.0012072343273695507,28,1.8603380065709936,2,0.027027,-0.05278,3.85,4.0,1.0,1.0,0.9521875,0.9625,1.0,4,4
0,1.643761900006211,цвутня,1,19,1,10,1110,0,1,1,1.6114331254837746,1.5016213328480807,1.0967693973720078,61,,1,,,5.0,5.0,0.3333333333333333,0.3333333333333333,1.080854166666667,0.8333333333333334,0.8333333333333334,6,6
1,1.073330200000782,кресло,1,19,1,10,1110,0,0,0,-0.3858557242605106,-0.7976234867852928,-0.3163071677390057,135,1.9712758487381048,1,0.323264,0.259581,5.0,5.0,0.833333333333333,0.166666666666666,1.05116666666666,0.8333333333,0.8333333333,6,6
0,1.339415199996438,дярка,1,19,1,10,1110,0,0,0,0.5458046367791619,0.6098918833196478,0.5503149535288911,125,,1,,,4.0,4.0,0.6,0.6,0.9738125,0.8,0.8,5,5
1,0.9906553000037092,груша,1,19,1,10,1110,0,0,0,-0.6753306183035767,-0.7814073821944065,-0.15341381941194573,35,1.0253058652647702,1,0.405716,0.40307,3.95,4.0,1.0,1.0,0.9689375,0.79,0.8,5,5
0,1.218293300000369,эпрад,1,19,1,10,1110,0,0,0,0.12171281242983356,-0.116697521897678,0.15957215548300885,53,,2,,,4.0,4.0,0.6,0.4,0.9272083333333332,0.8,0.8,5,5
1,1.065640700006043,город,1,19,1,10,1110,0,0,0,-0.41277946044041575,-0.3736130087817471,-0.38917410006920666,141,2.758457688610465,1,0.079555,0.0,4.0,3.95,1.0,1.0,0.743541666666666,0.8,0.79,5,5
0,0.9904873999912523,апонь,1,19,1,10,1110,0,0,0,-0.6759184973130158,-0.9567224715513952,-0.5964328786819685,135,,2,,,4.0,3.0,1.0,0.4,0.8636666666666667,0.8,0.75,5,4
0,1.295563699997729,шелир,1,19,1,10,1110,0,0,0,0.39226458633815403,0.007672653491128497,0.24380409373511563,141,,2,,,4.0,4.3,0.6,0.8,0.9638125,0.8,0.86,5,5
0,1.285721400010516,лазоть,1,19,1,10,1110,0,0,0,0.357803114403632,-0.2506002008333858,-0.00519151985297317,11,,2,,,4.8,4.0,1.0,0.3333333333333333,1.0211041666666667,0.7999999999999999,0.8,6,5
1,1.114318799998728,пюре,1,19,1,10,1110,0,0,0,-0.2423397279690228,-0.11914050672735474,0.14418540691290832,174,0.568201724066995,2,0.027027,-0.15244,3.7,3.95,0.75,0.75,0.871104166666666,0.925,0.9875,4,4
1,1.024747600007686,игра,0,19,1,10,1110,0,0,0,-0.555961076499655,-0.11379849945321371,0.1815635210485649,80,2.298853076409707,2,0.027027,0.845024,3.65,3.75,1.0,1.0,0.7910625,0.9125,0.9375,4,4
0,1.702842300001066,васка,1,19,1,10,1110,0,1,1,1.8182950936160387,0.5761693077757031,0.8523516325729724,115,,1,,,3.95,4.0,0.6,0.4,1.011875,0.79,0.8,5,5
0,1.230087200005073,пелань,1,19,1,10,1110,0,0,0,0.16300754582941543,-0.5119913526501015,-0.33910898294351244,15,,2,,,4.95,4.0,0.8,0.6666666666666666,0.936375,0.8250000000000001,0.8,6,5
0,1.259174000006169,теньтефь,1,19,1,10,1110,0,0,0,0.26485101160520974,-0.4954440143938601,-0.054549433520018724,28,,2,,,6.8,5.0,0.6666666666666666,0.375,1.1624791666666667,0.85,0.8333333333333334,8,6
1,0.9561539000133052,фонарь,1,19,1,10,1110,0,0,0,-0.7961325679510901,-0.7569077538338934,-0.16176887917636953,58,1.5171958979499742,2,0.326223,0.258913,4.95,4.0,1.0,1.0,0.910583333333333,0.825,0.8,6,5
0,1.142689000000246,пазошь,1,19,1,10,1110,0,0,0,-0.14300533942170335,-0.7581656745357263,-0.40107615694412224,85,,1,,,5.0,4.0,0.8,0.6666666666666666,1.0775833333333331,0.8333333333333334,0.8,6,5
1,1.101524500001688,щека,1,19,1,10,1110,0,0,0,-0.2871372255907859,-0.25131841136149685,0.07291489402897659,2,1.8530895298518653,2,-0.03448,0.035028,3.55,4.0,1.0,1.0,0.925958333333333,0.8875,0.8,4,5
0,1.014996899990365,хика,1,19,1,10,1110,0,0,0,-0.590101823624353,-0.7673839686245387,-0.4091292379870094,17,,1,,,3.0,4.0,0.75,0.75,0.9414583333333332,0.75,1.0,4,4
1,1.561528699996416,щука,1,19,1,10,1110,0,0,0,1.323504783744015,1.0441194293850684,1.2206536506376378,1,0.724275869600789,1,-0.18894,-0.09167,3.55,4.0,0.8,0.25,0.931875,0.8875,0.8,4,5
1,1.112509099999443,поезд,1,19,1,10,1110,0,0,0,-0.2486761458608056,-0.6533414237008456,-0.6680940661629748,96,1.9698816437465,1,0.027027,0.262794,4.0,4.85,1.0,1.0,1.02754166666666,0.8,0.97,5,5
1,0.9631633999961196,паук,1,19,1,10,1110,0,0,0,-0.7715897591313409,-0.5402830232883763,-0.3151102264795527,101,0.99563519459755,2,0.027027,-1.35734,3.85,3.75,1.0,1.0,0.952458333333333,0.9625,0.9375,4,4
1,1.027367999995477,кусок,1,19,1,10,1110,0,0,0,-0.5467861030936625,-0.9472714232913717,-0.46719284194706456,167,1.885361220031512,2,0.027027,-0.33612,4.0,4.35,1.0,0.2,1.02716666666666,0.8,0.87,5,5
0,1.002992599998834,лоча,1,19,1,10,1110,0,0,0,-0.6321332439010343,-1.0666640718357985,-0.43970324259658794,23,,1,,,3.55,3.9,0.75,0.75,0.9283541666666668,0.8875,0.975,4,4
0,1.11378970000078,черан,1,19,1,10,1110,0,0,0,-0.24419229949737845,-0.5615237825548933,-0.2943242768806808,111,,2,,,3.95,4.0,0.8,0.8,0.9518125,0.79,0.8,5,5
1,1.073300999996718,ноготь,1,19,1,10,1110,0,0,0,-0.3859579640948835,-0.5997537831720816,-0.11840359057815368,63,1.4082399653118496,1,0.027027,-0.45467,5.0,4.2,0.6,1.0,0.963791666666666,0.8333333333,0.84,6,5
1,1.101989500006312,завод,1,19,1,10,1110,0,0,0,-0.2855090914524522,-0.25354762329640695,0.12797300395023278,122,2.214843848047698,2,0.027027,-1.41431,4.0,4.15,1.0,1.0,0.941666666666666,0.8,0.83,5,5
0,1.111889000007068,зула,1,19,1,10,1110,0,0,0,-0.25084734146666887,-0.4581423923592417,-0.060000792145126054,73,,1,,,3.0,3.25,0.75,0.25,0.9625208333333334,0.75,0.8125,4,4
1,1.029246899997815,доктор,1,19,1,10,1110,0,0,0,-0.5402073908229058,-0.27546658011092645,0.05313894211225861,49,2.1556396337597765,1,0.027027,-0.15244,4.95,4.9,1.0,1.0,0.918895833333333,0.825,0.8166666667,6,6
1,1.014319499998237,лапа,1,19,1,10,1110,0,0,0,-0.592473647369564,-0.5942551914275113,-0.26575481818204666,30,1.5987905067631152,1,0.027027,0.155506,3.35,3.7,1.0,0.5,0.895708333333333,0.8375,0.925,4,4
1,0.9545510000025388,ведро,0,19,1,10,1110,0,0,0,-0.8017449038691823,-0.9814738976672416,-0.5310471088960265,105,1.5327543789924978,2,-0.47033,-0.39969,4.0,4.0,0.8,0.4,0.787166666666666,0.8,0.8,5,5
0,1.398779600000125,свеммо,1,19,1,10,1110,0,0,0,0.753660992234153,-0.07519282372427115,0.07419227916777897,103,,1,,,4.95,5.0,0.6666666666666666,0.6666666666666666,1.1169166666666666,0.8250000000000001,0.8333333333333334,6,6
0,1.694518100004643,тричок,1,19,1,10,1110,0,1,1,1.7891490418876044,0.512646577560344,0.8343399094167994,96,,2,,,4.9,5.0,0.6666666666666666,0.6666666666666666,1.072125,0.8166666666666668,0.8333333333333334,6,6
1,0.917519299997366,пальто,1,19,1,10,1110,0,0,0,-0.9314063541474592,-0.9857600890273179,-0.3737887463451595,52,1.6866362692622934,2,0.027027,0.048825,4.95,3.9,0.8,1.0,0.950104166666666,0.825,0.78,6,5
1,1.069666399998823,пакет,1,19,1,10,1110,0,0,0,-0.3986840206043785,-0.49321610784047626,-0.39166193318797327,165,1.8182258936139557,2,0.027027,-0.51846,4.0,4.2,1.0,1.0,0.996145833333333,0.8,0.84,5,5
0,1.356964000005974,стободь,1,19,1,10,1110,0,0,0,0.6072493681731304,-0.15305212886940842,0.1519983275538382,57,,2,,,5.85,5.0,0.6666666666666666,0.5714285714285714,1.0523958333333334,0.8357142857142856,0.8333333333333334,7,6
0,1.481962400008342,вепемь,1,19,1,10,1110,0,0,0,1.0449142289412638,0.006011741647938593,0.2506732789616987,31,,1,,,5.0,4.0,0.6,0.3333333333333333,0.9461041666666666,0.8333333333333334,0.8,6,5
1,1.074439100004383,вагон,1,19,1,10,1110,0,0,0,-0.38197306203705367,-0.5496802910082281,-0.2217929441418539,166,1.8506462351830664,2,-0.25203,-0.0682,4.0,4.0,1.0,0.4,0.889416666666666,0.8,0.8,5,5
1,1.09273290001147,огонь,1,19,1,10,1110,0,0,0,-0.31791981469252617,-0.26452280309362897,0.08592987532592497,72,2.1455071714096627,2,0.027027,0.259581,3.95,3.8,1.0,1.0,0.879833333333333,0.79,0.95,5,4
1,1.857019400005811,перо,1,19,1,10,1110,1,1,1,2.3581251954888063,1.2359734787037902,1.7284029482104426,157,1.5378190950732742,2,0.027027,-0.05278,3.45,3.7,1.0,1.0,0.829,0.8625,0.925,4,4
1,0.9272575999930268,дети,1,19,1,10,1110,0,0,0,-0.8973090240085259,-0.6255741444457068,-0.19036803678143394,158,2.8184238550920786,1,0.027027,0.318981,3.4,3.35,1.0,1.0,0.832666666666666,0.85,0.8375,4,4
0,1.729393000015989,бекня,1,69,1,11,1111,0,0,0,2.4303104585209057,0.9647152875349936,0.8703130671888433,13,,1,,,4.0,4.6,0.4,0.6,0.8536041666666667,0.8,0.92,5,5
1,1.318871900002705,буква,1,69,1,11,1111,0,0,0,-0.08740724835819189,1.0745503771556932,0.4701085106130413,15,1.802773725291976,1,0.187398,0.035061,4.0,4.45,0.8,0.2,0.894854166666666,0.8,0.89,5,5
0,1.649677200010046,трефин,1,69,1,11,1111,0,0,0,1.9414150492800624,0.19521349213314293,0.1494421870352828,52,,2,,,4.95,5.0,0.6666666666666666,0.6666666666666666,1.0460208333333334,0.8250000000000001,0.8333333333333334,6,6
0,1.441295900003752,войстов,1,69,1,11,1111,0,0,0,0.663416698424638,0.27075629709059207,0.06939735430907239,37,,2,,,6.0,6.0,0.5714285714285714,0.4285714285714285,1.094875,0.8571428571428571,0.8571428571428571,7,7
1,1.458105699974112,ноготь,1,69,1,11,1111,0,0,0,0.7665108658939878,1.0737704717912635,0.49072994775398476,63,1.4082399653118496,1,0.027027,-0.45467,5.0,4.2,0.6,1.0,0.963791666666666,0.8333333333,0.84,6,5
0,1.522901099990122,тивло,1,69,1,11,1111,0,0,0,1.1638997600076975,0.6983227994051135,0.45205815377393554,27,,1,,,4.0,4.6,0.6,0.6,0.9350416666666668,0.8,0.92,5,5
1,1.321318499976769,ветер,1,69,1,11,1111,0,0,0,-0.07240229958417774,0.2891633064305604,0.1682784881860226,168,2.14705767102836,1,0.027027,-0.15244,4.0,4.1,0.6,0.4,0.92175,0.8,0.82,5,5
0,1.422419799986528,мероть,1,69,1,11,1111,0,0,0,0.5476499540389104,0.17527921292199936,0.0021515600211478953,143,,1,,,5.0,4.55,0.8,0.8333333333333334,0.9911666666666666,0.8333333333333334,0.91,6,5
1,1.385777599993162,голос,1,69,1,11,1111,0,0,0,0.3229240733489354,0.3918533516397612,0.20479997376690373,70,2.627877694579972,1,0.352081,0.262794,4.0,4.0,1.0,1.0,0.960229166666666,0.8,0.8,5,5
1,1.322611499985214,поле,1,69,1,11,1111,0,0,0,-0.06447235635799159,0.4554808391033075,0.1936949573359082,177,2.255754786643044,1,0.267738,0.155506,3.35,3.85,1.0,1.0,0.874854166666666,0.8375,0.9625,4,4
0,1.397901000018464,витлюн,1,69,1,11,1111,0,0,0,0.39727664355858683,0.1049266631460652,-0.049422600562637274,45,,2,,,5.0,5.0,0.6666666666666666,0.3333333333333333,0.9924166666666666,0.8333333333333334,0.8333333333333334,6,6
1,1.601786899991566,сова,1,69,1,11,1111,0,0,0,1.6477047957988713,2.1272268510895027,1.0112190931019787,181,0.9294189257142929,2,0.406811,0.318981,3.55,3.95,1.0,1.0,0.918708333333333,0.8875,0.9875,4,4
1,1.371070199995302,свинья,1,69,1,11,1111,0,0,0,0.2327238829188517,0.24535055790617316,0.16294589488827918,137,1.3636119798921444,2,0.027027,-1.6194,5.0,5.0,0.833333333333333,0.833333333333333,1.2025,0.8333333333,0.8333333333,6,6
0,1.391797100019176,апонь,1,69,1,11,1111,0,0,0,0.35984154677859354,0.23382118494574758,0.0554439103520233,135,,2,,,4.0,3.0,1.0,0.4,0.8636666666666667,0.8,0.75,5,4
0,1.532603900006507,рукса,1,69,1,11,1111,0,0,0,1.2234068387102754,0.7321021849936226,0.5462646141264917,77,,1,,,4.0,4.0,0.8,0.8,0.9921875,0.8,0.8,5,5
0,1.562978900008602,теньтефь,1,69,1,11,1111,0,0,0,1.4096961070310818,0.8336524944092126,0.34481768575545074,28,,2,,,6.8,5.0,0.6666666666666666,0.375,1.1624791666666667,0.85,0.8333333333333334,8,6
1,1.418716100015445,пират,1,69,1,11,1111,0,0,0,0.5249352360917408,0.39105081608888426,0.19063034310673027,66,1.1818435879447726,2,0.027027,-0.19749,4.0,4.0,1.0,1.0,0.94575,0.8,0.8,5,5
