,is_word,rt,word,is_test,is_correct,age,modality,experiment_id,subject
6834,0,1.325297399976989,битля,1,1,69,1,11,1111
6835,1,1.134314099996118,доска,1,1,69,1,11,1111
6836,1,1.190635500010103,яйцо,1,1,69,1,11,1111
6837,0,1.350785400019959,барнак,1,1,69,1,11,1111
6838,0,1.192442800005665,лоур,1,1,69,1,11,1111
6839,1,1.26127180000185,перо,1,1,69,1,11,1111
6840,0,1.401035599992611,урул,1,1,69,1,11,1111
6841,0,1.469884399994044,тричок,1,1,69,1,11,1111
6842,0,1.317534600006184,туан,1,1,69,1,11,1111
6843,1,1.237268400000175,этаж,1,1,69,1,11,1111
6844,1,1.12717240001075,лиса,1,1,69,1,11,1111
6845,0,1.331240700004855,тунка,1,1,69,1,11,1111
6846,0,1.391547899984289,толье,1,1,69,1,11,1111
6847,0,1.296558999980334,боктен,1,1,69,1,11,1111
6848,1,1.180674499977613,ванна,1,1,69,1,11,1111
6849,0,1.548109800001839,апаж,1,1,69,1,11,1111
6850,0,1.493929399992339,фектет,1,1,69,1,11,1111
6851,1,1.234794900025008,белка,1,1,69,1,11,1111
6852,1,1.036262399982661,игра,1,1,69,1,11,1111
6853,1,1.252471299987519,ключи,1,1,69,1,11,1111
6854,1,1.227857399993809,пальто,1,1,69,1,11,1111
6855,1,1.13624299998628,земля,1,1,69,1,11,1111
6856,0,1.410382899979595,шулкан,1,1,69,1,11,1111
6857,0,1.269319000013638,опрыдь,1,1,69,1,11,1111
6858,1,1.213437099999283,огонь,1,1,69,1,11,1111
6859,0,1.290371399983997,ортонь,1,1,69,1,11,1111
6860,0,1.486085500015179,чехвинь,1,1,69,1,11,1111
6861,0,1.317133799981093,кадинь,1,1,69,1,11,1111
6862,1,1.043196500017075,мыло,1,1,69,1,11,1111
6863,0,1.454938699986087,цатка,1,1,69,1,11,1111
6864,0,1.634610400011297,хруты,1,1,69,1,11,1111
6865,1,1.334218600008171,деньги,1,1,69,1,11,1111
6866,0,1.406742599996505,тиня,1,1,69,1,11,1111
6867,1,1.307322300010128,пюре,1,1,69,1,11,1111
6868,1,1.201122600003146,кожа,1,1,69,1,11,1111
6869,0,1.504007800016552,ускут,1,1,69,1,11,1111
6870,0,1.395503599982476,десья,1,0,69,1,11,1111
6871,1,1.178890899987891,песок,1,1,69,1,11,1111
6872,0,1.4082439999911,хальдан,1,1,69,1,11,1111
6873,1,1.213987800001632,песня,1,1,69,1,11,1111
6874,0,1.350552500021877,эпрад,1,1,69,1,11,1111
6875,0,1.428304199973354,жеглин,1,1,69,1,11,1111
6876,1,1.179251800000202,лицо,1,1,69,1,11,1111
6877,1,1.204670100007206,живот,1,1,69,1,11,1111
6878,1,1.171628100011731,отец,1,1,69,1,11,1111
6879,0,2.081382100004703,кулун,1,1,69,1,11,1111
6880,1,1.006559700006619,школа,1,1,69,1,11,1111
6881,0,1.423554799985141,рацма,1,1,69,1,11,1111
6882,0,1.501018000009935,шехня,1,1,69,1,11,1111
6883,0,1.307172500004526,шада,1,1,69,1,11,1111
6884,1,1.29971230000956,зебра,1,1,69,1,11,1111
6885,1,1.078343900007894,слеза,1,1,69,1,11,1111
6886,0,1.666563500009943,кальпон,1,1,69,1,11,1111
6887,1,1.149160399974789,губа,1,1,69,1,11,1111
6888,1,1.174420099996496,локоть,1,1,69,1,11,1111
6889,1,1.213516799994977,сосед,1,1,69,1,11,1111
6890,0,1.599178800010122,стободь,1,1,69,1,11,1111
6891,0,1.61670569999842,бодор,1,1,69,1,11,1111
6892,0,1.314064100006362,такслир,1,1,69,1,11,1111
6893,0,1.294348600000376,галесь,1,1,69,1,11,1111
6894,1,1.158733799995389,город,1,1,69,1,11,1111
6895,1,1.284734499990009,книга,1,1,69,1,11,1111
6896,0,1.466902999993181,гжольты,1,1,69,1,11,1111
6897,1,1.177661099995021,сердце,1,1,69,1,11,1111
6898,1,1.165975100011565,ручка,1,1,69,1,11,1111
6899,0,1.371393000008538,пагочь,1,1,69,1,11,1111
6900,1,1.040958800003864,зима,1,1,69,1,11,1111
6901,0,1.417411600006744,транка,1,1,69,1,11,1111
6902,1,1.033926499978406,глаза,1,1,69,1,11,1111
6903,0,1.434175899979891,полер,1,1,69,1,11,1111
6904,1,1.027584499999648,урок,1,1,69,1,11,1111
6905,1,1.207552899984876,ведро,1,1,69,1,11,1111
6906,0,1.375352699978976,зелер,1,1,69,1,11,1111
6907,0,1.399729400000069,сьюва,1,1,69,1,11,1111
6908,0,1.355044800002361,малянц,1,1,69,1,11,1111
6909,0,1.475417300011031,вогой,1,1,69,1,11,1111
6910,1,1.504685799998697,вагон,1,1,69,1,11,1111
6911,0,1.32562049999251,васка,1,1,69,1,11,1111
6912,1,1.305521900008898,тетя,1,1,69,1,11,1111
6913,1,1.152107800007798,банан,1,1,69,1,11,1111
6914,0,1.319911700004013,кеха,1,1,69,1,11,1111
6915,1,1.406618600012735,утро,1,1,69,1,11,1111
6916,1,1.196260800003074,лампа,1,1,69,1,11,1111
6917,1,1.244586699991487,поезд,1,1,69,1,11,1111
6918,0,1.309295100014424,икруп,1,1,69,1,11,1111
6919,0,1.417213600012474,интец,1,1,69,1,11,1111
6920,0,1.326372999988962,пленто,1,1,69,1,11,1111
6921,1,1.175836600014009,лошадь,1,1,69,1,11,1111
6922,0,1.416163799993228,бутфиль,1,1,69,1,11,1111
6923,0,1.314757700019982,дипа,1,1,69,1,11,1111
6924,0,1.206174999999348,пелань,1,1,69,1,11,1111
6925,1,1.436959899991052,зубы,1,1,69,1,11,1111
6926,1,1.139955899998313,тряпка,1,1,69,1,11,1111
6927,1,1.365051200002199,мешок,1,1,69,1,11,1111
6928,1,1.213047600002028,банка,1,1,69,1,11,1111
6929,0,1.444694200006779,глисо,1,1,69,1,11,1111
6930,0,1.337337499979185,сларты,1,1,69,1,11,1111
6931,1,1.331015100004151,завод,1,1,69,1,11,1111
6932,0,1.241065300011542,ювак,1,1,69,1,11,1111
6933,1,1.082843700016383,окно,1,1,69,1,11,1111
6934,1,1.197600499988766,море,1,1,69,1,11,1111
6935,0,1.420668299979297,штокса,1,1,69,1,11,1111
6936,1,1.458240699983435,пицца,1,1,69,1,11,1111
6937,1,1.130885999999009,жена,1,1,69,1,11,1111
6938,1,1.139937499974621,звонок,1,1,69,1,11,1111
6939,0,1.358817600004841,плинка,1,1,69,1,11,1111
6940,0,1.177007100021001,сцурка,1,1,69,1,11,1111
6941,0,1.277128000016091,щекниль,1,1,69,1,11,1111
6942,0,1.163960700010648,чигност,1,1,69,1,11,1111
6943,1,1.226223400008166,точка,1,1,69,1,11,1111
6944,1,1.057797799992841,муха,1,1,69,1,11,1111
6945,1,1.09859919999144,груша,1,1,69,1,11,1111
6946,0,1.426363199978368,свеммо,1,1,69,1,11,1111
6947,0,1.782447600009618,журтынь,1,1,69,1,11,1111
6948,0,1.661415000009583,желсок,1,1,69,1,11,1111
6949,0,1.250149300001794,выремь,1,1,69,1,11,1111
6950,0,1.324645899992902,кеппет,1,1,69,1,11,1111
6951,1,1.068392600020161,ложка,1,1,69,1,11,1111
6952,1,1.101079399988521,рукав,1,1,69,1,11,1111
6953,0,1.282148400001461,ходо,1,1,69,1,11,1111
6954,1,1.161405999999261,доктор,1,1,69,1,11,1111
6955,0,1.35932329998468,сдажка,1,1,69,1,11,1111
6956,0,1.284631600021385,зула,1,1,69,1,11,1111
6957,1,1.154806500009727,сапог,1,1,69,1,11,1111
6958,0,1.30495069999597,цупка,1,1,69,1,11,1111
6959,0,1.279093499993905,смилок,1,1,69,1,11,1111
6960,0,1.306566999992356,баларь,1,1,69,1,11,1111
6961,1,1.158631600002991,труба,1,1,69,1,11,1111
6962,1,1.691533800010802,краска,1,1,69,1,11,1111
6963,0,1.198287900013383,шапань,1,1,69,1,11,1111
6964,1,1.246280200022738,баран,1,1,69,1,11,1111
6965,1,1.214874099998269,цветок,1,1,69,1,11,1111
6966,1,1.409111199987819,число,1,1,69,1,11,1111
6967,1,1.068628099979833,дети,1,1,69,1,11,1111
6968,0,1.398833599989302,гритня,1,1,69,1,11,1111
6969,0,1.199149100022623,мистна,1,1,69,1,11,1111
6970,1,1.580778600007761,полет,1,1,69,1,11,1111
6971,1,1.174161299975822,мясо,1,1,69,1,11,1111
6972,0,1.382464700000128,меклим,1,1,69,1,11,1111
6973,0,1.501790100010112,пунцичь,1,1,69,1,11,1111
6974,0,1.216344399988884,овог,1,1,69,1,11,1111
6975,0,1.37958899998921,дактон,1,1,69,1,11,1111
6976,1,1.363725500006694,вишня,1,1,69,1,11,1111
6977,0,1.357299900002545,долькшнет,1,1,69,1,11,1111
6978,0,1.299309499998344,фопьяк,1,1,69,1,11,1111
6979,0,1.449579399981303,гласпы,1,1,69,1,11,1111
6980,0,1.213481300015701,жикно,1,1,69,1,11,1111
6981,1,1.09334459999809,весна,1,1,69,1,11,1111
6982,0,1.270254900009604,дира,1,1,69,1,11,1111
6983,0,1.248172399995383,каврам,1,1,69,1,11,1111
6984,1,1.269382500002393,конец,1,1,69,1,11,1111
6985,0,1.259156499989331,щулька,1,1,69,1,11,1111
6986,0,1.327911100001074,лермей,1,1,69,1,11,1111
6987,1,1.056967899989104,дочка,1,1,69,1,11,1111
6988,0,1.279399799997918,пестце,1,1,69,1,11,1111
6989,1,1.261001199978637,щука,1,1,69,1,11,1111
6990,1,1.074902400025167,волос,1,1,69,1,11,1111
6991,1,1.367283700004919,часы,1,1,69,1,11,1111
6992,0,1.489038200001232,лазоть,1,1,69,1,11,1111
6993,0,1.302469200018095,тойза,1,1,69,1,11,1111
6994,1,1.203792600019369,кукла,1,1,69,1,11,1111
6995,1,1.052906400000211,вилка,1,1,69,1,11,1111
6996,0,1.16828969999915,веньмо,1,1,69,1,11,1111
6997,1,1.64893480000319,шорты,1,0,69,1,11,1111
6998,1,1.469131899997592,диван,1,1,69,1,11,1111
6999,1,1.138285499997437,лапа,1,1,69,1,11,1111
7000,0,1.641547400009586,цвутня,1,1,69,1,11,1111
7001,0,1.292807099991478,осчинь,1,1,69,1,11,1111
7002,0,1.278718399989884,зейпан,1,1,69,1,11,1111
7003,0,1.147772299998906,депьял,1,1,69,1,11,1111
7004,0,1.145387600001413,черан,1,1,69,1,11,1111
7005,1,1.5023763999925,палец,1,1,69,1,11,1111
7006,0,1.325039699993795,выньце,1,1,69,1,11,1111
7007,0,1.248488699988229,ержин,1,1,69,1,11,1111
7008,0,1.331940200005192,лоча,1,1,69,1,11,1111
7009,1,1.171744899998885,фонарь,1,1,69,1,11,1111
7010,0,1.4520799999882,куше,1,1,69,1,11,1111
7011,1,1.111346899997443,кефир,1,1,69,1,11,1111
7012,0,1.344038799987175,глека,1,1,69,1,11,1111
7013,1,1.168632300017634,дача,1,1,69,1,11,1111
7014,0,1.206034400005592,дрыпля,1,1,69,1,11,1111
7015,1,1.442967799994221,угол,0,1,42,0,13,1013
7016,0,2.486437699997623,грунир,0,1,42,0,13,1013
7017,1,0.704843699997582,номер,0,1,42,0,13,1013
7018,1,0.773518599999079,стена,0,1,42,0,13,1013
7019,0,0.9328316999963135,фызюк,0,1,42,0,13,1013
7020,1,0.7508808999991743,музей,0,1,42,0,13,1013
7021,1,0.6302448999995249,месяц,0,1,42,0,13,1013
7022,1,0.7900439999939408,изюм,0,1,42,0,13,1013
7023,1,0.6100805000023684,берег,0,1,42,0,13,1013
7024,1,0.6615269999965676,адрес,0,1,42,0,13,1013
7025,0,0.8303356000033091,птайка,0,1,42,0,13,1013
7026,0,0.7936254000014742,нраты,0,1,42,0,13,1013
7027,1,0.5394582000008086,билет,0,1,42,0,13,1013
7028,1,0.7720455000016955,кнопка,0,1,42,0,13,1013
7029,1,0.7405337000018335,камень,0,1,42,0,13,1013
7030,0,0.8484406999996281,шмынька,0,1,42,0,13,1013
7031,1,0.6534835999991628,удар,0,1,42,0,13,1013
7032,0,0.920127199999115,кеха,1,1,42,0,13,1013
7033,0,0.7263143999953172,черан,1,1,42,0,13,1013
7034,1,0.7060370000035618,отец,1,1,42,0,13,1013
7035,0,1.314957099995809,плинка,1,1,42,0,13,1013
7036,0,0.6251225000014529,гритня,1,1,42,0,13,1013
7037,0,0.7583124000011594,хика,1,1,42,0,13,1013
7038,0,0.9189143999974476,галесь,1,1,42,0,13,1013
7039,0,1.206643400000758,стободь,1,1,42,0,13,1013
7040,1,1.064619000004313,пицца,1,1,42,0,13,1013
7041,1,0.7521532000027946,солнце,1,1,42,0,13,1013
7042,0,0.7450087999968673,пагочь,1,1,42,0,13,1013
7043,1,0.7445709000021452,сосед,1,1,42,0,13,1013
7044,0,1.985318099999859,барнак,1,1,42,0,13,1013
7045,1,0.6424751000013202,песок,1,1,42,0,13,1013
7046,0,1.057574500002374,депьял,1,1,42,0,13,1013
7047,0,0.9630762000015238,трефин,1,1,42,0,13,1013
7048,1,0.6775047999981325,школа,1,1,42,0,13,1013
7049,1,0.7718915000004927,жена,1,1,42,0,13,1013
7050,1,0.7157426999983727,слеза,1,1,42,0,13,1013
7051,1,0.6421948999995948,письмо,1,1,42,0,13,1013
7052,0,0.9202568999971844,зейпан,1,1,42,0,13,1013
7053,1,0.7902404999986175,утка,1,1,42,0,13,1013
7054,0,0.6458689999999478,агва,1,1,42,0,13,1013
7055,1,0.9212959999931628,карман,1,1,42,0,13,1013
7056,0,1.326769700004661,хальдан,1,1,42,0,13,1013
7057,1,0.6986728999982006,луна,1,1,42,0,13,1013
7058,1,0.6694508000000496,палец,1,1,42,0,13,1013
7059,1,0.8539538999975775,банка,1,1,42,0,13,1013
7060,1,0.7682227999976021,земля,1,1,42,0,13,1013
7061,1,0.9599488000021664,локоть,1,1,42,0,13,1013
7062,0,0.8455713000003016,сьюва,1,1,42,0,13,1013
7063,0,0.7106584000066505,глисо,1,1,42,0,13,1013
7064,0,1.240897299998323,туан,1,1,42,0,13,1013
7065,1,0.7693626000036602,сердце,1,1,42,0,13,1013
7066,0,0.9614328000025124,бикень,1,1,42,0,13,1013
7067,0,0.8367818999977317,шулкан,1,1,42,0,13,1013
7068,0,0.5789614999957848,реплен,1,1,42,0,13,1013
7069,1,0.6219815000004019,волос,1,1,42,0,13,1013
7070,0,1.001372799997625,битля,1,1,42,0,13,1013
7071,0,0.9092240000027232,треза,1,1,42,0,13,1013
7072,1,1.08168360000127,шорты,1,1,42,0,13,1013
7073,1,0.6987030999953276,бочка,1,1,42,0,13,1013
7074,1,0.6840748999966308,корень,1,1,42,0,13,1013
7075,0,1.221596600000339,зутан,1,1,42,0,13,1013
7076,1,0.8146601999978884,точка,1,1,42,0,13,1013
7077,0,1.172654599999078,свеммо,1,1,42,0,13,1013
7078,1,0.953950299997814,тетя,1,1,42,0,13,1013
7079,1,0.8531409999995958,яйцо,1,1,42,0,13,1013
7080,0,1.205044299997098,рукса,1,1,42,0,13,1013
7081,1,0.6846527000016067,деньги,1,1,42,0,13,1013
7082,1,0.8160252999950899,глаза,1,1,42,0,13,1013
7083,0,1.134461800000281,желсок,1,1,42,0,13,1013
7084,0,0.8320538000043598,смилок,1,1,42,0,13,1013
7085,0,1.394853099998727,цатка,1,1,42,0,13,1013
7086,0,1.839595999997982,баларь,1,1,42,0,13,1013
7087,1,0.621396199996525,ответ,1,1,42,0,13,1013
7088,1,0.6618529999977909,рыба,1,1,42,0,13,1013
7089,0,1.031781999998202,транка,1,1,42,0,13,1013
7090,0,1.147611899999902,щекниль,1,1,42,0,13,1013
7091,1,0.6942523000034271,небо,1,1,42,0,13,1013
7092,1,0.6605351999969571,масло,1,1,42,0,13,1013
7093,1,0.7448892000029446,диван,1,1,42,0,13,1013
7094,0,1.186707000000752,витлюн,1,1,42,0,13,1013
7095,1,0.6744571000017459,пальто,1,1,42,0,13,1013
7096,1,0.6962985999998637,чудо,1,1,42,0,13,1013
7097,1,0.5465566999992006,лиса,1,1,42,0,13,1013
7098,1,0.6176296999983606,перо,1,1,42,0,13,1013
7099,0,0.7704462999972748,осчинь,1,1,42,0,13,1013
7100,1,0.8318256999991718,ноготь,1,1,42,0,13,1013
7101,1,0.7144554999977117,доска,1,1,42,0,13,1013
7102,0,1.173867700003029,бодор,1,1,42,0,13,1013
7103,0,1.650461099998211,тоюнт,1,1,42,0,13,1013
7104,0,0.7971532999945339,котчох,1,1,42,0,13,1013
7105,1,0.5832664000045042,лапа,1,1,42,0,13,1013
7106,1,0.6059326000031433,вагон,1,1,42,0,13,1013
7107,1,0.8369416999994428,кефир,1,1,42,0,13,1013
7108,1,0.5217316999987816,паук,1,1,42,0,13,1013
7109,0,0.6643180000028224,найта,1,1,42,0,13,1013
7110,1,0.8510055000006105,свинья,1,1,42,0,13,1013
7111,0,0.7128207999994629,опрыдь,1,1,42,0,13,1013
7112,0,0.7322754000051646,дрыпля,1,1,42,0,13,1013
7113,0,0.9881223999982468,кугур,1,1,42,0,13,1013
7114,1,0.6475704999975278,песня,1,1,42,0,13,1013
7115,0,0.8310395000007702,чинтирь,1,1,42,0,13,1013
7116,1,0.8235600000043632,ухо,1,1,42,0,13,1013
7117,0,0.7425497000003816,апаж,1,1,42,0,13,1013
7118,0,0.6713802999947802,дипа,1,1,42,0,13,1013
7119,0,0.8714180999959353,вогой,1,1,42,0,13,1013
7120,0,0.625142799995956,цупка,1,1,42,0,13,1013
7121,0,0.7332669999959762,пленто,1,1,42,0,13,1013
7122,0,0.4937888999993447,циньво,1,1,42,0,13,1013
7123,1,0.7480769000030705,кукла,1,1,42,0,13,1013
7124,1,0.6985533999977633,носок,1,1,42,0,13,1013
7125,0,0.971534000003885,мероть,1,1,42,0,13,1013
7126,0,0.5738792999982252,фектет,1,1,42,0,13,1013
7127,0,0.5864736999938032,дярка,1,1,42,0,13,1013
7128,1,0.7847003000060795,лампа,1,1,42,0,13,1013
7129,1,0.7160283999983221,число,1,1,42,0,13,1013
7130,0,0.5795244000037201,рацма,1,1,42,0,13,1013
7131,1,0.5964738000038778,книга,1,1,42,0,13,1013
7132,0,0.5919648999988567,яшель,1,1,42,0,13,1013
7133,1,0.7441120000003139,краска,1,1,42,0,13,1013
7134,0,0.7317394000056083,выремь,1,1,42,0,13,1013
7135,1,0.6743482000019867,ящик,1,1,42,0,13,1013
7136,1,0.9185226000045076,кошка,1,1,42,0,13,1013
7137,0,0.7819586999976309,веньмо,1,1,42,0,13,1013
7138,0,0.789081900002202,десья,1,1,42,0,13,1013
7139,1,0.8747259000010672,этаж,1,1,42,0,13,1013
7140,1,0.6296861000009812,гора,1,1,42,0,13,1013
7141,1,0.774875900002371,кольцо,1,1,42,0,13,1013
7142,0,0.8385957999998936,шнеток,1,1,42,0,13,1013
7143,1,0.6608861000058823,ваза,1,1,42,0,13,1013
7144,0,0.7790983000013512,сдажка,1,1,42,0,13,1013
7145,0,0.7487887999959639,лазоть,1,1,42,0,13,1013
7146,1,0.7741930000047432,пакет,1,1,42,0,13,1013
7147,1,0.6486500999963027,обед,1,1,42,0,13,1013
7148,0,1.048376599996118,меклим,1,1,42,0,13,1013
7149,1,0.974472899993998,палка,1,1,42,0,13,1013
7150,0,1.010125200002221,неворт,1,1,42,0,13,1013
7151,0,0.7486127000011038,апонь,1,1,42,0,13,1013
7152,0,2.000288600000204,пунцичь,1,1,42,0,13,1013
7153,1,0.6536153999986709,утро,1,1,42,0,13,1013
7154,0,0.9538420000026236,выньце,1,1,42,0,13,1013
7155,0,0.997820700002194,пелань,1,1,42,0,13,1013
7156,1,0.5811021999979857,море,1,1,42,0,13,1013
7157,0,0.955872200000158,щулька,1,1,42,0,13,1013
7158,1,0.8342917999980273,рука,1,1,42,0,13,1013
7159,0,0.6423692999960622,юктус,1,1,42,0,13,1013
7160,0,0.7961560999974608,фазлек,1,1,42,0,13,1013
7161,0,0.5552659999957541,сцурка,1,1,42,0,13,1013
7162,1,0.6495001000002958,город,1,1,42,0,13,1013
7163,0,0.6766690999938874,урул,1,1,42,0,13,1013
7164,0,0.6846785000016098,толье,1,1,42,0,13,1013
7165,1,0.8213424000059604,беда,1,1,42,0,13,1013
7166,0,0.6352538999999524,боктен,1,1,42,0,13,1013
7167,1,0.6346197000020766,живот,1,1,42,0,13,1013
7168,0,0.6408460000020568,ержин,1,1,42,0,13,1013
7169,1,0.5816551000025356,цветок,1,1,42,0,13,1013
7170,1,0.6195327000023099,дочка,1,1,42,0,13,1013
7171,1,0.4171958000006271,лицо,1,1,42,0,13,1013
7172,0,0.947846800001571,раква,1,1,42,0,13,1013
7173,0,0.6409968000007211,бекня,1,1,42,0,13,1013
7174,1,0.7528643000041484,фонарь,1,0,42,0,13,1013
7175,0,1.380094300002384,зелер,1,1,42,0,13,1013
7176,0,1.131787199999962,дактон,1,1,42,0,13,1013
7177,0,0.693706199999724,хруты,1,1,42,0,13,1013
7178,1,0.653690999999526,зубы,1,1,42,0,13,1013
7179,1,0.6850359999953071,гнездо,1,1,42,0,13,1013
7180,0,0.6234677999964333,люрык,1,1,42,0,13,1013
7181,0,0.6769961000027251,интец,1,1,42,0,13,1013
7182,0,0.8418867000000319,васка,1,1,42,0,13,1013
7183,0,0.703689599999052,гласпы,1,1,42,0,13,1013
7184,0,0.570333199997549,южжичь,1,1,42,0,13,1013
7185,0,0.8001938999950653,ускут,1,1,42,0,13,1013
7186,0,0.823672099999385,ортонь,1,1,42,0,13,1013
7187,0,0.666287400003057,прекифь,1,1,42,0,13,1013
7188,1,0.5334757000018726,дача,1,1,42,0,13,1013
7189,0,0.7432633999997051,выгло,1,1,42,0,13,1013
7190,1,0.5445816999999806,губа,1,1,42,0,13,1013
7191,0,0.6632006999934674,долькшнет,1,1,42,0,13,1013
7192,0,0.6489785000012489,тифон,1,1,42,0,13,1013
7193,1,0.7169378000035067,кролик,1,1,42,0,13,1013
7194,0,0.6289851000037743,дира,1,1,42,0,13,1013
7195,1,0.6989523000011104,труба,1,1,42,0,13,1013
7196,1,0.6837660000019241,тряпка,1,1,42,0,13,1013
7197,0,0.7287357000022894,ювак,1,1,42,0,13,1013
7198,0,1.025102100000367,чехвинь,1,1,42,0,13,1013
7199,1,0.626500099999248,вишня,1,1,42,0,13,1013
7200,1,0.679745900000853,игра,1,1,42,0,13,1013
7201,1,0.7177515000003041,танец,1,1,42,0,13,1013
7202,1,0.629422700003488,кресло,1,1,42,0,13,1013
7203,0,0.6186662999971304,тойза,1,1,42,0,13,1013
7204,1,0.7670034000038868,груша,1,1,42,0,13,1013
7205,0,0.6873596000004909,плиттер,1,1,42,0,13,1013
7206,1,0.4812753000005614,осень,1,1,42,0,13,1013
7207,0,0.5742907999956515,теньтефь,1,1,42,0,13,1013
7208,1,0.5758990999966045,урок,1,1,42,0,13,1013
7209,1,0.6027870999969309,йогурт,1,1,42,0,13,1013
7210,1,0.599868699995568,сова,1,1,42,0,13,1013
7211,0,0.6304537000032724,шелир,1,1,42,0,13,1013
7212,1,0.5964504000003217,река,1,1,42,0,13,1013
7213,1,0.5880083000010927,мешок,1,1,42,0,13,1013
7214,0,0.6879148000007262,глека,1,1,42,0,13,1013
7215,1,0.6583425999997417,белка,1,1,42,0,13,1013
7216,1,0.5544321999987005,голос,1,1,42,0,13,1013
7217,1,0.4543486000038683,часы,1,1,42,0,13,1013
7218,1,0.5464608000038425,слово,1,1,42,0,13,1013
7219,1,0.5380427999989479,крыло,1,1,42,0,13,1013
7220,1,0.5590727000017068,баран,1,1,42,0,13,1013
7221,1,0.4771399000019301,мыло,1,1,42,0,13,1013
7222,1,0.665187499995227,волна,1,1,42,0,13,1013
7223,1,0.5359965999959968,язык,1,1,42,0,13,1013
7224,1,0.5487348000024213,дети,1,1,42,0,13,1013
7225,0,0.6810664000004181,прена,1,1,42,0,13,1013
7226,1,0.4342539999997825,мясо,1,1,42,0,13,1013
7227,0,0.6812271000017063,фопьяк,1,1,42,0,13,1013
7228,0,0.6601154999952996,гаслень,1,1,42,0,13,1013
7229,0,0.627255100000184,вепемь,1,1,42,0,13,1013
7230,0,0.7346455000006245,икруп,1,1,42,0,13,1013
7231,1,0.5225121000039508,вата,1,1,42,0,13,1013
7232,1,0.5936794000008376,муха,1,1,42,0,13,1013
7233,1,1.341311999996833,доктор,1,1,42,0,13,1013
7234,0,0.9427950000026613,тунка,1,0,42,0,13,1013
7235,0,0.9810757999948692,малянц,1,1,42,0,13,1013
7236,1,0.824895199999446,пчела,1,1,42,0,13,1013
7237,0,0.6426295999990543,целдер,1,1,42,0,13,1013
7238,0,0.791275499999756,лоча,1,1,42,0,13,1013
7239,0,0.8957418999998481,эпрад,1,1,42,0,13,1013
7240,1,0.6671161000049324,забор,1,1,42,0,13,1013
7241,1,0.6645904999968479,лето,1,1,42,0,13,1013
7242,0,0.5624860000025365,гжольты,1,1,42,0,13,1013
7243,0,0.514887200006342,лоур,1,1,42,0,13,1013
7244,0,0.5442766999985906,мистна,1,1,42,0,13,1013
7245,1,0.8628842000034638,щетка,1,1,42,0,13,1013
7246,1,0.7667363000000478,санки,1,1,42,0,13,1013
7247,1,0.5649971000020741,ручка,1,1,42,0,13,1013
7248,1,0.6001154999976279,щука,1,1,42,0,13,1013
7249,1,0.5819813999987673,вилка,1,1,42,0,13,1013
7250,1,0.467997000007017,поле,1,1,42,0,13,1013
7251,1,0.7484418000021833,ведро,1,1,42,0,13,1013
7252,1,0.4818951000052039,лодка,1,1,42,0,13,1013
7253,0,0.686598899999808,тиня,1,1,42,0,13,1013
7254,1,0.618653000004997,завод,1,1,42,0,13,1013
7255,1,0.6982774999996764,ключи,1,0,42,0,13,1013
7256,0,2.485449799998605,тричок,1,1,42,0,13,1013
7257,0,0.8484179000006407,штокса,1,1,42,0,13,1013
7258,0,0.6476659000036307,шада,1,1,42,0,13,1013
7259,0,0.9001468999995268,такслир,1,1,42,0,13,1013
7260,0,0.6009463000009418,акань,1,1,42,0,13,1013
7261,0,0.6350296000018716,зула,1,1,42,0,13,1013
7262,1,0.712375000002794,пират,1,1,42,0,13,1013
7263,1,0.7559353999968152,банан,1,1,42,0,13,1013
7264,1,0.5092804999949294,трава,1,1,42,0,13,1013
7265,1,0.5452985000010813,кожа,1,1,42,0,13,1013
7266,0,0.6464129000014509,овог,1,1,42,0,13,1013
7267,1,0.762821399999666,свеча,1,1,42,0,13,1013
7268,0,0.6415336999998544,пестце,1,1,42,0,13,1013
7269,1,0.6826610999996774,лужа,1,1,42,0,13,1013
7270,0,0.6978414999975939,чигност,1,1,42,0,13,1013
7271,0,0.6617748999997275,шехня,1,1,42,0,13,1013
7272,0,0.5755233999952907,кальпон,1,1,42,0,13,1013
7273,0,0.7203675999990082,бутфиль,1,1,42,0,13,1013
7274,0,0.8694300999995903,сжичка,1,1,42,0,13,1013
7275,1,0.696825600003649,горох,1,1,42,0,13,1013
7276,0,0.6714164999939385,куше,1,1,42,0,13,1013
7277,1,0.7314011000053142,буква,1,1,42,0,13,1013
7278,1,0.6157888999950956,кухня,1,1,42,0,13,1013
7279,0,0.6385501999975531,нупог,1,1,42,0,13,1013
7280,0,0.7176114000030793,лермей,1,1,42,0,13,1013
7281,0,0.6405345000021043,жикно,1,1,42,0,13,1013
7282,1,0.6172148999976343,сапог,1,1,42,0,13,1013
7283,0,0.7682773999986239,шапань,1,1,42,0,13,1013
7284,0,0.5964250000033644,сларты,1,1,42,0,13,1013
7285,1,0.6980129000003217,плечо,1,1,42,0,13,1013
7286,1,0.7909052000031807,зебра,1,1,42,0,13,1013
7287,0,0.6520954000006896,тивло,1,1,42,0,13,1013
7288,0,1.170555600001535,журтынь,1,1,42,0,13,1013
7289,1,0.598770799995691,поезд,1,1,42,0,13,1013
7290,1,0.5843714000002365,вода,1,1,42,0,13,1013
7291,1,0.4349379000050249,огонь,1,1,42,0,13,1013
7292,0,0.6897786000045016,черсы,1,1,42,0,13,1013
7293,0,0.6216764000055264,кадинь,1,1,42,0,13,1013
